id,drug9,drug10,drug
157335|RenG13937|KT744965,I,R,D4T_SIR
157349|RenG14831|KT745859,I,R,D4T_SIR
157430|RenG15136|KT746164,S,R,D4T_SIR
157493|RenG14411|KT745439,S,R,D4T_SIR
157520|RenG15463|KT746491,S,R,D4T_SIR
157565|RenG14742|KT745770,S,R,D4T_SIR
157572|RenG13556|KT744584,S,R,D4T_SIR
157800|RenG13879|KT744907,S,R,D4T_SIR
157811|RenG14366|KT745394,S,R,D4T_SIR
157831|RenG15303|KT746331,S,R,D4T_SIR
157858|RenG15038|KT746066,S,R,D4T_SIR
157866|RenG15191|KT746219,S,R,D4T_SIR
157921|RenG14574|KT745602,S,R,D4T_SIR
157939|RenG15332|KT746360,S,R,D4T_SIR
158089|RenG14822|KT745850,S,R,D4T_SIR
158091|RenG14168|KT745196,S,R,D4T_SIR
158193|RenG14693|KT745721,S,R,D4T_SIR
158246|RenG14360|KT745388,S,R,D4T_SIR
158261|RenG14433|KT745461,S,R,D4T_SIR
158422|RenG14243|KT745271,S,R,D4T_SIR
158425|RenG14041|KT745069,S,R,D4T_SIR
158510|RenG15152|KT746180,S,R,D4T_SIR
158519|RenG14533|KT745561,S,R,D4T_SIR
158542|RenG15281|KT746309,S,R,D4T_SIR
158680|RenG15243|KT746271,I,R,D4T_SIR
158693|RenG13610|KT744638,S,R,D4T_SIR
158850|RenG14393|KT745421,S,R,D4T_SIR
158875|RenG14732|KT745760,I,R,D4T_SIR
159030|RenG14786|KT745814,S,R,D4T_SIR
159031|RenG14443|KT745471,S,R,D4T_SIR
159108|RenG15338|KT746366,S,R,D4T_SIR
159257|10457|HM164122,S,R,D4T_SIR
159261|10472|HM164121,S,R,D4T_SIR
159264|10496|HM164123,S,R,D4T_SIR
159267|1066|HM164117,S,R,D4T_SIR
159916|RenG12158|KT743186,S,R,D4T_SIR
159934|RenG12176|KT743204,S,R,D4T_SIR
159937|RenG12956|KT743984,S,R,D4T_SIR
159943|RenG12008|KT743036,S,R,D4T_SIR
160023|RenG13006|KT744034,S,R,D4T_SIR
160132|RenG13295|KT744323,I,R,D4T_SIR
160184|RenG12702|KT743730,S,R,D4T_SIR
160186|RenG12952|KT743980,S,R,D4T_SIR
160256|RenG11866|KT742894,S,R,D4T_SIR
160437|RenG12796|KT743824,S,R,D4T_SIR
160488|RenG13202|KT744230,S,R,D4T_SIR
160545|RenG12832|KT743860,S,R,D4T_SIR
160603|RenG12317|KT743345,S,R,D4T_SIR
160624|RenG12637|KT743665,S,R,D4T_SIR
160628|RenG13529|KT744557,S,R,D4T_SIR
160642|RenG11821|KT742849,S,R,D4T_SIR
160655|RenG13432|KT744460,S,R,D4T_SIR
160694|RenG12789|KT743817,S,R,D4T_SIR
160696|RenG12783|KT743811,S,R,D4T_SIR
160922|RenG12216|KT743244,S,R,D4T_SIR
160931|RenG12334|KT743362,S,R,D4T_SIR
16096|CA38319|AY802428,S,R,D4T_SIR
16096|CA42762|AY802429,S,R,D4T_SIR
161034|RenG12033|KT743061,S,R,D4T_SIR
161046|RenG12876|KT743904,I,R,D4T_SIR
161099|RenG12511|KT743539,S,R,D4T_SIR
161120|RenG12206|KT743234,S,R,D4T_SIR
161130|RenG12726|KT743754,S,R,D4T_SIR
161153|RenG12372|KT743400,S,R,D4T_SIR
161222|RenG12965|KT743993,S,R,D4T_SIR
161223|RenG12308|KT743336,S,R,D4T_SIR
161266|RenG13007|KT744035,S,R,D4T_SIR
161276|RenG12336|KT743364,I,R,D4T_SIR
161316|RenG12760|KT743788,S,R,D4T_SIR
161346|RenG11805|KT742833,S,R,D4T_SIR
161399|RenG12828|KT743856,S,R,D4T_SIR
161524|RenG11836|KT742864,S,R,D4T_SIR
161559|RenG12711|KT743739,S,R,D4T_SIR
161621|RenG11579|KT742607,S,R,D4T_SIR
161661|RenG11653|KT742681,S,R,D4T_SIR
161710|RenG11694|KT742722,S,R,D4T_SIR
161744|RenG11255|KT742283,S,R,D4T_SIR
161773|RenG10325|KT741353,S,R,D4T_SIR
161792|RenG10607|KT741635,S,R,D4T_SIR
161896|RenG10879|KT741907,S,R,D4T_SIR
161899|RenG11154|KT742182,I,R,D4T_SIR
161926|RenG10078|KT741106,S,R,D4T_SIR
161928|RenG10840|KT741868,S,R,D4T_SIR
161932|RenG11616|KT742644,S,R,D4T_SIR
161982|RenG11789|KT742817,I,R,D4T_SIR
161989|RenG11597|KT742625,S,R,D4T_SIR
162000|RenG10012|KT741040,S,R,D4T_SIR
162035|RenG10373|KT741401,S,R,D4T_SIR
162047|RenG11110|KT742138,S,R,D4T_SIR
16210|CA38563|AY802452,S,R,D4T_SIR
162116|RenG11324|KT742352,S,R,D4T_SIR
162124|RenG11556|KT742584,S,R,D4T_SIR
162190|RenG11369|KT742397,S,R,D4T_SIR
162344|RenG11226|KT742254,S,R,D4T_SIR
162365|RenG11085|KT742113,S,R,D4T_SIR
162502|RenG10147|KT741175,S,R,D4T_SIR
162608|RenG11733|KT742761,S,R,D4T_SIR
162621|RenG10220|KT741248,S,R,D4T_SIR
162650|RenG11604|KT742632,I,R,D4T_SIR
162678|RenG10116|KT741144,S,R,D4T_SIR
162695|RenG10813|KT741841,I,R,D4T_SIR
162743|RenG10398|KT741426,S,R,D4T_SIR
162835|RenG11749|KT742777,S,R,D4T_SIR
162977|RenG11443|KT742471,S,R,D4T_SIR
162986|RenG10969|KT741997,S,R,D4T_SIR
163306|RenG10084|KT741112,S,R,D4T_SIR
16353|CA38861|AY802487,S,R,D4T_SIR
16362|CA38879|AY802492,S,R,D4T_SIR
164729|301_FL|KJ561146,S,R,D4T_SIR
164730|157_FL|KJ561138,S,R,D4T_SIR
164840|1314|KU922835,S,R,D4T_SIR
164841|1289|KU922889,S,R,D4T_SIR
164842|953|KU922847,S,R,D4T_SIR
164845|1173|KU922873,S,R,D4T_SIR
164846|869|KU922896,S,R,D4T_SIR
164849|934|KU922895,S,R,D4T_SIR
164850|868|KU922899,S,R,D4T_SIR
164853|1506|KU922881,S,R,D4T_SIR
164856|875|KU922837,S,R,D4T_SIR
164864|957|KU922849,S,R,D4T_SIR
164866|1445|KU922876,S,R,D4T_SIR
164867|1346|KU922869,S,R,D4T_SIR
164868|1240|KU922842,S,R,D4T_SIR
164869|1520|KU922863,S,R,D4T_SIR
164870|1234|KU922844,S,R,D4T_SIR
164874|1204|KU922893,S,R,D4T_SIR
164878|1333|KU922853,S,R,D4T_SIR
164879|1493|KU922877,S,R,D4T_SIR
164881|1415|KU922858,S,R,D4T_SIR
164883|1420|KU922857,S,R,D4T_SIR
164887|1118|KU922885,S,R,D4T_SIR
164890|1023|KU922897,S,R,D4T_SIR
164891|1310|KU922833,S,R,D4T_SIR
164893|1180|KU922872,S,R,D4T_SIR
164896|1207|KU922846,S,R,D4T_SIR
164897|1524|KU922860,S,R,D4T_SIR
164898|1140|KU922840,S,R,D4T_SIR
164903|1114|KU922884,S,R,D4T_SIR
164905|961|KU922848,S,R,D4T_SIR
166002|BJ07590|KM011710,I,R,D4T_SIR
166033|R72075|KJ869000,S,R,D4T_SIR
166050|R71128|KJ868985,S,R,D4T_SIR
166054|R51015|KJ868979,S,R,D4T_SIR
166057|R73061|KJ869018,S,R,D4T_SIR
166061|R12081|KJ868964,S,R,D4T_SIR
166086|R73082|KJ869020,I,R,D4T_SIR
166107|R12135|KJ868966,S,R,D4T_SIR
167285|2919|KT191970,S,R,D4T_SIR
167440|ZJ2006001|KP178445,I,R,D4T_SIR
167630|13ZAGT2869|KT593200,S,R,D4T_SIR
167634|13ZAEC500|KT592717,S,R,D4T_SIR
167635|13ZAEC518|KT592728,S,R,D4T_SIR
167638|13ZAGT2698|KT593066,S,R,D4T_SIR
167642|13ZAEC561|KT592759,S,R,D4T_SIR
167643|13ZAGT2851|KT593186,S,R,D4T_SIR
167661|13ZAGT3029|KT593316,S,R,D4T_SIR
167662|13ZAGT2664|KT593037,S,R,D4T_SIR
167664|13ZAEC676|KT592835,S,R,D4T_SIR
167665|13ZAGT2883|KT593207,S,R,D4T_SIR
167668|13ZAEC677|KT592836,S,R,D4T_SIR
167674|13ZAGT3024|KT593311,S,R,D4T_SIR
167679|13ZAGT3205|KT593433,S,R,D4T_SIR
167682|13ZAEC586|KT592775,S,R,D4T_SIR
167683|13ZAGT2780|KT593134,S,R,D4T_SIR
167684|13ZAEC525|KT592733,S,R,D4T_SIR
167685|13ZAGT2943|KT593250,S,R,D4T_SIR
167692|13ZAFS027|KT592988,S,R,D4T_SIR
167696|13ZAGT3117|KT593364,S,R,D4T_SIR
167703|13ZAEC737|KT592872,S,R,D4T_SIR
167704|13ZAEC492|KT592710,S,R,D4T_SIR
167707|13ZAGT2723|KT593087,S,R,D4T_SIR
167708|13ZAEC781|KT592906,S,R,D4T_SIR
167709|13ZAGT2750|KT593112,S,R,D4T_SIR
167710|13ZAEC848|KT592933,S,R,D4T_SIR
167718|13ZAEC692|KT592847,S,R,D4T_SIR
167723|13ZAGT2668|KT593040,S,R,D4T_SIR
167737|13ZAEC764|KT592893,I,R,D4T_SIR
167738|13ZAEC794|KT592911,S,R,D4T_SIR
167741|13ZAEC728|KT592868,S,R,D4T_SIR
167744|13ZAGT2856|KT593189,S,R,D4T_SIR
167750|13ZAGT2631|KT593014,S,R,D4T_SIR
167751|13ZAEC562|KT592760,S,R,D4T_SIR
167760|13ZAGT2874|KT593202,S,R,D4T_SIR
167763|13ZAEC711|KT592857,S,R,D4T_SIR
167767|13ZAEC519|KT592729,S,R,D4T_SIR
167771|13ZAEC712|KT592858,S,R,D4T_SIR
167772|13ZAGT2809|KT593153,S,R,D4T_SIR
167774|13ZAEC910|KT592970,S,R,D4T_SIR
167775|13ZAWC350|KT593536,S,R,D4T_SIR
167778|13ZAGT2704|KT593070,S,R,D4T_SIR
167784|13ZAGT2926|KT593236,I,R,D4T_SIR
167790|13ZAEC596|KT592784,S,R,D4T_SIR
167792|13ZAEC639|KT592809,S,R,D4T_SIR
167806|13ZAGT2633|KT593015,S,R,D4T_SIR
167810|13ZAGT3067|KT593341,S,R,D4T_SIR
167812|13ZAEC656|KT592821,S,R,D4T_SIR
167815|13ZAEC771|KT592899,I,R,D4T_SIR
167819|13ZAGT2652|KT593028,S,R,D4T_SIR
167825|13ZAGT3177|KT593412,S,R,D4T_SIR
167828|13ZAEC821|KT592924,I,R,D4T_SIR
167829|13ZAEC640|KT592810,S,R,D4T_SIR
167835|13ZAGT3137|KT593382,S,R,D4T_SIR
167837|13ZAEC839|KT592931,S,R,D4T_SIR
167838|13ZAGT3010|KT593301,S,R,D4T_SIR
167842|13ZAEC565|KT592762,S,R,D4T_SIR
167846|13ZAGT3059|KT593334,S,R,D4T_SIR
167853|13ZAGT2765|KT593122,S,R,D4T_SIR
167854|13ZAGT2637|KT593016,S,R,D4T_SIR
167858|13ZAEC508|KT592722,S,R,D4T_SIR
167866|13ZAEC506|KT592720,S,R,D4T_SIR
167869|13ZAEC813|KT592919,S,R,D4T_SIR
167870|13ZAEC666|KT592827,S,R,D4T_SIR
167877|13ZAGT2615|KT593004,S,R,D4T_SIR
167886|13ZAGT2843|KT593179,S,R,D4T_SIR
167887|13ZAGT2803|KT593149,S,R,D4T_SIR
167888|13ZAEC773|KT592901,S,R,D4T_SIR
167891|13ZAGT3028|KT593315,S,R,D4T_SIR
167892|13ZAGT3166|KT593406,I,R,D4T_SIR
167893|13ZAEC494|KT592712,S,R,D4T_SIR
167902|13ZAEC595|KT592783,S,R,D4T_SIR
167904|13ZAGT3138|KT593383,S,R,D4T_SIR
167905|13ZAEC566|KT592763,S,R,D4T_SIR
167910|13ZAGT3020|KT593308,S,R,D4T_SIR
167913|13ZAEC569|KT592766,S,R,D4T_SIR
167932|13ZAEC548|KT592748,S,R,D4T_SIR
167935|13ZAGT2871|KT593201,S,R,D4T_SIR
167938|13ZAEC686|KT592842,S,R,D4T_SIR
167941|13ZAGT2598|KT592991,S,R,D4T_SIR
167942|13ZAEC906|KT592967,S,R,D4T_SIR
167945|13ZAEC766|KT592895,S,R,D4T_SIR
167991|11ZAEC090|KC423659,S,R,D4T_SIR
168009|12ZAEC169|KC423809,S,R,D4T_SIR
168017|10ZAGT1351|KC423165,I,R,D4T_SIR
168019|12ZAGT2117|KC423821,S,R,D4T_SIR
168035|11ZAGT1644|KC423438,S,R,D4T_SIR
168036|11ZAGT1583|KC423371,S,R,D4T_SIR
168052|11ZAEC109|KC423719,S,R,D4T_SIR
168060|08ZAGT497|KC423692,S,R,D4T_SIR
168093|12ZAGT2237|KC423902,S,R,D4T_SIR
168098|12ZAEC262|KC423974,S,R,D4T_SIR
168137|10ZAGT1352|KC423166,S,R,D4T_SIR
168141|12ZAEC157|KC423790,S,R,D4T_SIR
168156|10ZAGT1156|KC422994,S,R,D4T_SIR
168157|12ZAGT2213|KC423884,S,R,D4T_SIR
168171|12ZAGT2258|KC423912,S,R,D4T_SIR
168200|07ZAGT265|KC424070,S,R,D4T_SIR
168210|07ZAGT278|KC424077,S,R,D4T_SIR
168214|11ZAGT1612|KC423405,S,R,D4T_SIR
168227|11ZAGT1597|KC423388,S,R,D4T_SIR
168232|11ZAWC189|KC423698,S,R,D4T_SIR
168260|12ZAGT2329|KC423967,S,R,D4T_SIR
168269|10ZAGT1075|KC422918,S,R,D4T_SIR
168277|10ZAGT1113|KC422952,S,R,D4T_SIR
168287|10ZAGT1475|KC423269,S,R,D4T_SIR
168317|11ZAGT1642|KC423436,S,R,D4T_SIR
168320|11ZAGT1729|KC423521,S,R,D4T_SIR
168326|10ZAGT1375|KC423186,S,R,D4T_SIR
168331|12ZAEC154|KC423784,S,R,D4T_SIR
168341|11ZAGT1679|KC423472,S,R,D4T_SIR
168343|12ZAWC212|KC423848,S,R,D4T_SIR
168354|11ZAGT1604|KC423395,S,R,D4T_SIR
168380|11ZAGT2008|KC423750,S,R,D4T_SIR
168387|11ZAEC068|KC423581,S,R,D4T_SIR
168388|11ZAGT1702|KC423501,S,R,D4T_SIR
168389|11ZAGT1523|KC423310,S,R,D4T_SIR
168400|12ZAGT2203|KC423877,S,R,D4T_SIR
168412|07ZAGT274|KC424082,S,R,D4T_SIR
168415|11ZAGT1845|KC423626,S,R,D4T_SIR
168418|11ZAGT1488|KC423278,S,R,D4T_SIR
168431|11ZAWC174|KC423555,S,R,D4T_SIR
168439|09ZAGT1012|KC422870,S,R,D4T_SIR
168457|10ZAGT1222|KC423058,S,R,D4T_SIR
168461|11ZAGT1581|KC423368,S,R,D4T_SIR
168494|12ZAGT2358|KC423674,S,R,D4T_SIR
168505|11ZAFS004|KC423700,S,R,D4T_SIR
168508|12ZAGT2328|KC423966,S,R,D4T_SIR
168525|11ZAGT1718|KC423515,S,R,D4T_SIR
168544|12ZAGT2189|KC423859,S,R,D4T_SIR
168585|08ZAGT438|KC423401,S,R,D4T_SIR
168599|11ZAGT1707|KC423508,S,R,D4T_SIR
168603|12ZAWC229|KC423678,S,R,D4T_SIR
168607|10ZAGT1103|KC422936,I,R,D4T_SIR
168628|08ZAGT474|KC423646,S,R,D4T_SIR
168647|09ZAGT896|KC424389,S,R,D4T_SIR
168655|12ZAGT2062|KC423770,S,R,D4T_SIR
168659|09ZAGT885|KC424378,S,R,D4T_SIR
168662|11ZAGT1808|KC423598,S,R,D4T_SIR
168670|12ZAEC186|KC423847,S,R,D4T_SIR
168690|10ZAGT1085|KC422929,I,R,D4T_SIR
168699|11ZAGT1848|KC423629,S,R,D4T_SIR
168713|12ZAGT2327|KC423965,S,R,D4T_SIR
168715|11ZAGT1601|KC423391,S,R,D4T_SIR
168719|11ZAGT1744|KC423536,S,R,D4T_SIR
168727|11ZAGT1531|KC423314,S,R,D4T_SIR
168739|11ZAGT1699|KC423496,S,R,D4T_SIR
168745|12ZANL012|KC423783,S,R,D4T_SIR
168750|11ZAGT1665|KC423460,S,R,D4T_SIR
168775|10ZAGT1294|KC423126,S,R,D4T_SIR
168780|09ZAGT669|KC424229,S,R,D4T_SIR
168791|07ZAGT217|KC424046,S,R,D4T_SIR
168800|11ZAGT1822|KC423609,S,R,D4T_SIR
168803|11ZAGT1648|KC423443,S,R,D4T_SIR
168811|11ZAGT1950|KC423730,S,R,D4T_SIR
168836|12ZAGT2160|KC423843,S,R,D4T_SIR
168837|11ZAWC187|KC423696,S,R,D4T_SIR
168881|08ZAGT408|KC424159,S,R,D4T_SIR
168882|12ZAEC153|KC423782,S,R,D4T_SIR
168889|11ZAGT1783|KC423573,S,R,D4T_SIR
168920|11ZAEC089|KC423658,S,R,D4T_SIR
168922|11ZAGT1714|KC423514,S,R,D4T_SIR
168926|12ZAGT2080|KC423786,S,R,D4T_SIR
168940|11ZAEC120|KC423731,S,R,D4T_SIR
168968|10ZAGT1183|KC423022,S,R,D4T_SIR
168976|07ZAGT098|KC422915,S,R,D4T_SIR
168988|09ZAGT977|KC422830,S,R,D4T_SIR
169775|11ZAGT1623|KC423419,S,R,D4T_SIR
170361|11ZAGT1949|KC423729,S,R,D4T_SIR
170481|11ZAGT1746|KC423538,S,R,D4T_SIR
170507|07ZAGT273|KC424083,S,R,D4T_SIR
170513|13ZAGT3133|KT593378,S,R,D4T_SIR
170525|13ZAGT2690|KT593058,S,R,D4T_SIR
170551|12ZAGT2172|KC423850,S,R,D4T_SIR
170568|13ZAGT3165|KT593405,S,R,D4T_SIR
170599|11ZAGT1626|KC423421,S,R,D4T_SIR
170613|13ZAGT2644|KT593021,S,R,D4T_SIR
170626|13ZAGT2614|KT593003,S,R,D4T_SIR
170639|12ZAGT2192|KC423866,S,R,D4T_SIR
170658|13ZAGT2904|KT593222,S,R,D4T_SIR
170686|10ZAGT1432|KC423217,S,R,D4T_SIR
170704|13ZAGT2720|KT593084,S,R,D4T_SIR
170713|13ZAEC724|KT592866,S,R,D4T_SIR
170736|12ZAGT2270|KC423921,S,R,D4T_SIR
170744|11ZAWC149|KC423477,S,R,D4T_SIR
170757|12ZAGT2350|KC423978,S,R,D4T_SIR
170758|11ZAGT1490|KC423280,S,R,D4T_SIR
172339|T59|KX275103,S,R,D4T_SIR
172343|T133|KX275177,S,R,D4T_SIR
172345|T152|KX275196,S,R,D4T_SIR
172348|T105|KX275149,S,R,D4T_SIR
172350|T21|KX275065,S,R,D4T_SIR
172351|T72|KX275116,S,R,D4T_SIR
172352|T15|KX275059,S,R,D4T_SIR
172354|T32|KX275076,S,R,D4T_SIR
172357|T18|KX275062,S,R,D4T_SIR
172363|T33|KX275077,S,R,D4T_SIR
172365|T159|KX275203,S,R,D4T_SIR
172368|T20|KX275064,S,R,D4T_SIR
172372|T98|KX275142,S,R,D4T_SIR
172375|T99|KX275143,S,R,D4T_SIR
172377|T156|KX275200,S,R,D4T_SIR
172382|T43|KX275087,S,R,D4T_SIR
172383|T151|KX275195,S,R,D4T_SIR
172386|T92|KX275136,S,R,D4T_SIR
172389|T96|KX275140,S,R,D4T_SIR
172395|T154|KX275198,S,R,D4T_SIR
172399|T125|KX275169,S,R,D4T_SIR
172404|T165|KX275209,S,R,D4T_SIR
172405|T89|KX275133,S,R,D4T_SIR
172406|T118|KX275162,S,R,D4T_SIR
172415|T47|KX275091,S,R,D4T_SIR
172420|T138|KX275182,S,R,D4T_SIR
172422|T71|KX275115,S,R,D4T_SIR
172426|T86|KX275130,S,R,D4T_SIR
172431|T141|KX275185,S,R,D4T_SIR
172433|T93|KX275137,S,R,D4T_SIR
172434|T126|KX275170,S,R,D4T_SIR
172435|T131|KX275175,S,R,D4T_SIR
172440|T34|KX275078,I,R,D4T_SIR
172443|T103|KX275147,S,R,D4T_SIR
172453|T55|KX275099,S,R,D4T_SIR
172458|T38|KX275082,S,R,D4T_SIR
172462|T124|KX275168,S,R,D4T_SIR
172464|T29|KX275073,S,R,D4T_SIR
172466|T57|KX275101,S,R,D4T_SIR
172467|T51|KX275095,S,R,D4T_SIR
172469|T10|KX275054,S,R,D4T_SIR
172482|T144|KX275188,S,R,D4T_SIR
172484|T26|KX275070,S,R,D4T_SIR
172486|T44|KX275088,S,R,D4T_SIR
172487|T70|KX275114,S,R,D4T_SIR
172496|T4|KX275048,S,R,D4T_SIR
172567|GFWCB002|KU127780,S,R,D4T_SIR
172571|GFWCB020|KU127853,S,R,D4T_SIR
172573|GFNWB048|KU128316,S,R,D4T_SIR
172575|GFMPB075|KU128062,S,R,D4T_SIR
172576|GFGPB095|KU127764,S,R,D4T_SIR
172581|GFNWB052|KU128359,S,R,D4T_SIR
172582|GFKZB102|KU127971,S,R,D4T_SIR
172587|GFKZB058|KU127924,S,R,D4T_SIR
172589|GFGPB028|KU127641,S,R,D4T_SIR
172591|GFKZB242|KU128147,S,R,D4T_SIR
172594|GFFSB021|KU127656,S,R,D4T_SIR
172596|GFKZB337|KU128253,I,R,D4T_SIR
172602|GFKZB288|KU128206,S,R,D4T_SIR
172603|GFGPB137|KU128315,S,R,D4T_SIR
172608|GFNWB032|KU128268,S,R,D4T_SIR
172610|GFKZB134|KU128014,S,R,D4T_SIR
172611|GFKZB114|KU127988,S,R,D4T_SIR
172612|GFKZB412|KU128345,S,R,D4T_SIR
172613|GFECB063|KU127814,S,R,D4T_SIR
172616|GFKZB343|KU128266,S,R,D4T_SIR
172619|GFKZB317|KU128225,S,R,D4T_SIR
172620|GFLPB031|KU128110,S,R,D4T_SIR
172621|GFWCB011|KU127603,S,R,D4T_SIR
172622|GFKZB280|KU128201,S,R,D4T_SIR
172624|GFFSB008|KU127733,S,R,D4T_SIR
172630|GFKZB212|KU128117,I,R,D4T_SIR
172632|GFWCB010|KU127598,S,R,D4T_SIR
172634|GFECB075|KU127880,S,R,D4T_SIR
172635|GFWCB046|KU128322,S,R,D4T_SIR
172640|GFGPB140|KU128342,S,R,D4T_SIR
172642|GFMPB021|KU127871,S,R,D4T_SIR
172648|GFKZB063|KU127927,S,R,D4T_SIR
172649|GFKZB260|KU128170,S,R,D4T_SIR
172652|GFKZB428|KU128153,S,R,D4T_SIR
172653|GFKZB269|KU128179,S,R,D4T_SIR
172654|GFKZB369|KU128290,S,R,D4T_SIR
172655|GFGPB089|KU127756,S,R,D4T_SIR
172656|GFFSB042|KU127711,S,R,D4T_SIR
172657|GFFSB038|KU127697,S,R,D4T_SIR
172658|GFKZB286|KU128197,S,R,D4T_SIR
172660|GFFSB009|KU127588,S,R,D4T_SIR
172661|GFECB044|KU127765,S,R,D4T_SIR
172662|GFKZB049|KU127919,S,R,D4T_SIR
172663|GFECB055|KU127786,S,R,D4T_SIR
172664|GFKZB011|KU127799,S,R,D4T_SIR
172665|GFGPB007|KU127625,I,R,D4T_SIR
172666|GFKZB030|KU127847,S,R,D4T_SIR
172667|GFECB025|KU127719,S,R,D4T_SIR
172668|GFKZB017|KU127818,S,R,D4T_SIR
172673|GFECB037|KU127732,S,R,D4T_SIR
172678|GFGPB160|KU128371,S,R,D4T_SIR
172682|GFNWB051|KU128350,S,R,D4T_SIR
172684|GFKZB395|KU128310,S,R,D4T_SIR
172685|GFKZB110|KU127989,S,R,D4T_SIR
172687|GFGPB141|KU128343,S,R,D4T_SIR
172688|GFECB026|KU127716,S,R,D4T_SIR
172694|GFECB058|KU127801,S,R,D4T_SIR
172695|GFGPB056|KU127666,S,R,D4T_SIR
172696|GFKZB062|KU127928,S,R,D4T_SIR
172698|GFKZB303|KU128218,S,R,D4T_SIR
172700|GFKZB415|KU128358,S,R,D4T_SIR
172701|GFMPB074|KU128059,I,R,D4T_SIR
172705|GFKZB236|KU128129,S,R,D4T_SIR
172707|GFKZB106|KU127961,S,R,D4T_SIR
172709|GFKZB019|KU127815,S,R,D4T_SIR
172714|GFKZB216|KU128128,S,R,D4T_SIR
172717|GFKZB132|KU128022,S,R,D4T_SIR
172719|GFMPB070|KU128042,S,R,D4T_SIR
172721|GFKZB173|KU128074,S,R,D4T_SIR
172727|GFMPB047|KU127950,S,R,D4T_SIR
172729|GFECB018|KU127712,S,R,D4T_SIR
172732|GFLPB030|KU128111,S,R,D4T_SIR
172733|GFFSB041|KU127709,S,R,D4T_SIR
172734|GFKZB015|KU127819,S,R,D4T_SIR
172735|GFLPB024|KU128033,S,R,D4T_SIR
172736|GFMPB096|KU128334,I,R,D4T_SIR
172738|GFKZB414|KU128351,S,R,D4T_SIR
172739|GFKZB040|KU127863,S,R,D4T_SIR
172741|GFKZB205|KU128108,S,R,D4T_SIR
172749|GFKZB319|KU128229,S,R,D4T_SIR
172750|GFGPB100|KU127776,S,R,D4T_SIR
172751|GFFSB028|KU127667,S,R,D4T_SIR
172753|GFECB013|KU127705,S,R,D4T_SIR
172755|GFKZB184|KU128090,S,R,D4T_SIR
172761|GFKZB386|KU128295,S,R,D4T_SIR
172762|GFKZB326|KU128243,S,R,D4T_SIR
172763|GFGPB145|KU127859,S,R,D4T_SIR
172764|GFMPB010|KU127864,S,R,D4T_SIR
172765|GFNWB057|KU128369,I,R,D4T_SIR
172768|GFKZB103|KU127970,S,R,D4T_SIR
172772|GFGPB104|KU127784,S,R,D4T_SIR
172775|GFKZB092|KU127958,S,R,D4T_SIR
172776|GFMPB015|KU127885,S,R,D4T_SIR
172777|GFKZB284|KU128194,S,R,D4T_SIR
172778|GFKZB141|KU128032,S,R,D4T_SIR
172781|GFGPB156|KU128356,S,R,D4T_SIR
172783|GFGPB065|KU127688,S,R,D4T_SIR
172784|GFFSB035|KU127681,S,R,D4T_SIR
172785|GFKZB262|KU128178,S,R,D4T_SIR
172788|GFGPB098|KU127768,S,R,D4T_SIR
172791|GFMPB033|KU127915,S,R,D4T_SIR
172793|GFMPB102|KU128054,S,R,D4T_SIR
172797|GFKZB230|KU128144,I,R,D4T_SIR
172799|GFECB005|KU127687,S,R,D4T_SIR
172800|GFGPB167|KU128366,S,R,D4T_SIR
172801|GFLPB039|KU128121,S,R,D4T_SIR
172804|GFGPB072|KU127727,S,R,D4T_SIR
172806|GFFSB052|KU127751,S,R,D4T_SIR
172807|GFKZB007|KU127797,I,R,D4T_SIR
172813|GFGPB150|KU127890,S,R,D4T_SIR
172815|GFMPB080|KU128113,I,R,D4T_SIR
172818|GFNWB002|KU127976,S,R,D4T_SIR
172819|GFKZB148|KU128038,S,R,D4T_SIR
172825|GFKZB162|KU128053,S,R,D4T_SIR
172826|GFKZB366|KU128280,I,R,D4T_SIR
172829|GFECB083|KU128067,S,R,D4T_SIR
172831|GFGPB037|KU127646,S,R,D4T_SIR
172834|GFKZB354|KU128270,S,R,D4T_SIR
172836|GFFSB064|KU127702,S,R,D4T_SIR
172837|GFFSB004|KU127700,S,R,D4T_SIR
172838|GFGPB026|KU127634,S,R,D4T_SIR
172845|GFGPB012|KU127622,S,R,D4T_SIR
172846|GFGPB107|KU127793,S,R,D4T_SIR
172848|GFNWB013|KU128000,S,R,D4T_SIR
172849|GFWCB014|KU127840,S,R,D4T_SIR
172850|GFMPB098|KU128048,S,R,D4T_SIR
172853|GFKZB095|KU127967,S,R,D4T_SIR
172854|GFLPB004|KU127828,S,R,D4T_SIR
172856|GFKZB249|KU128159,S,R,D4T_SIR
172857|GFGPB069|KU127726,S,R,D4T_SIR
172858|GFKZB370|KU128284,S,R,D4T_SIR
172859|GFKZB321|KU128238,S,R,D4T_SIR
172861|GFGPB030|KU127637,S,R,D4T_SIR
172863|GFNWB003|KU127978,S,R,D4T_SIR
172864|GFLPB009|KU127879,S,R,D4T_SIR
172867|GFKZB368|KU128287,S,R,D4T_SIR
172868|GFKZB071|KU127932,S,R,D4T_SIR
172869|GFKZB096|KU127965,S,R,D4T_SIR
172870|GFGPB027|KU127639,S,R,D4T_SIR
172871|GFNWB022|KU128045,S,R,D4T_SIR
172873|GFKZB196|KU128100,S,R,D4T_SIR
172879|GFECB014|KU127698,S,R,D4T_SIR
172881|GFNWB028|KU128160,S,R,D4T_SIR
